Date,CloudProvider,Service,Region,Resource,UsageType,UsageQuantity,UnitCost,TotalCost,IsAnomaly
2026-03-06,Azure,Azure VM,southeastasia,vm-api-prod-02,Standard_D4s_v3,22.05,0.192,4.2329,0
2026-03-07,AWS,RDS,us-west-2,analytics-read-replica,InstanceUsage:db.m5.large,21.91,0.38,8.3274,0
2026-03-07,GCP,Compute Engine,asia-east1,gcp-k8s-worker-2,n2-standard-4,22.13,0.194,4.2927,0
2026-03-07,GCP,Cloud SQL,us-central1,gcp-main-postgres-db,db-custom-2-7680,20.93,0.35,7.3261,0
2026-03-07,AWS,EBS,eu-west-1,vol-0123456789abcdef0,VolumeUsage.gp3,219.52,0.08,17.5619,0
2026-03-07,GCP,Cloud SQL,us-central1,gcp-main-postgres-db,db-custom-2-7680,23.48,0.35,8.2191,0
2026-03-07,AWS,EC2,ap-southeast-1,i-0b7e6d5c4b3a2,BoxUsage:t3.xlarge,18.76,0.1664,3.1218,0
2026-03-07,GCP,Cloud SQL,asia-east1,gcp-main-postgres-db,db-custom-2-7680,23.37,0.35,8.1789,0
2026-03-07,AWS,S3,eu-west-1,app-logs-archive,StandardStorage-GB,628.73,0.023,14.4609,0
2026-03-07,GCP,Cloud SQL,asia-east1,gcp-main-postgres-db,db-custom-2-7680,21.47,0.35,7.5132,0
2026-03-07,AWS,RDS,us-west-2,analytics-read-replica,InstanceUsage:db.m5.large,20.83,0.38,7.9162,0
2026-03-07,AWS,EC2,ap-southeast-1,i-0d1e2f3a4b5c6,BoxUsage:t3.xlarge,19.2,0.1664,3.1956,0
2026-03-07,GCP,Cloud SQL,asia-east1,gcp-main-postgres-db,db-custom-2-7680,21.66,0.35,7.5805,0
2026-03-07,Azure,Azure Storage,southeastasia,stappprodlogs001,BlobStorage-GB,857.03,0.02,17.1406,0
2026-03-07,AWS,S3,ap-southeast-1,prod-analytics-data-dump,StandardStorage-GB,305.93,0.023,7.0363,0
2026-03-08,Azure,Azure Storage,eastus,stappprodlogs001,BlobStorage-GB,612.83,0.02,12.2567,0
2026-03-08,GCP,Cloud SQL,europe-west1,gcp-main-postgres-db,db-custom-2-7680,22.88,0.35,8.0064,0
2026-03-08,GCP,Cloud SQL,us-central1,gcp-main-postgres-db,db-custom-2-7680,22.14,0.35,7.7495,0
2026-03-08,GCP,Compute Engine,us-central1,gcp-k8s-worker-2,n2-standard-4,20.62,0.194,4.0008,0
2026-03-08,AWS,Lambda,us-west-2,event-processor,RequestCount,264129.07,2e-07,0.0528,0
2026-03-08,AWS,EBS,eu-west-1,vol-0123456789abcdef0,VolumeUsage.gp3,154.71,0.08,12.3766,0
2026-03-08,AWS,S3,us-west-2,app-logs-archive,StandardStorage-GB,395.52,0.023,9.0969,0
2026-03-08,AWS,Lambda,us-east-1,auth-token-verifier,RequestCount,608853.49,2e-07,0.1218,0
2026-03-08,AWS,S3,eu-west-1,user-media-storage-bucket,StandardStorage-GB,912.41,0.023,20.9855,0
2026-03-08,Azure,Azure Storage,eastus,stappprodlogs001,BlobStorage-GB,615.43,0.02,12.3086,0
2026-03-08,Azure,Azure VM,eastus,vm-web-prod-01,Standard_D4s_v3,22.08,0.192,4.2385,0
2026-03-08,AWS,EBS,us-east-1,vol-0fe0d1c2b3a498765,VolumeUsage.gp3,402.71,0.08,32.2171,0
2026-03-08,AWS,Lambda,ap-southeast-1,event-processor,RequestCount,184089.81,2e-07,0.0368,0
2026-03-08,Azure,Azure Storage,westeurope,stappprodlogs001,BlobStorage-GB,484.55,0.02,9.691,0
2026-03-08,Azure,Azure Storage,eastus,stbackupdata002,BlobStorage-GB,957.1,0.02,19.142,0
2026-03-09,AWS,RDS,ap-southeast-1,prod-db-cluster-primary,InstanceUsage:db.m5.large,22.98,0.38,8.7333,0
2026-03-09,AWS,EC2,us-west-2,i-0c9d8e7f6a5b4,BoxUsage:t3.xlarge,22.41,0.1664,3.7297,0
2026-03-09,GCP,Cloud SQL,us-central1,gcp-main-postgres-db,db-custom-2-7680,22.04,0.35,7.7151,0
2026-03-09,AWS,RDS,eu-west-1,prod-db-cluster-primary,InstanceUsage:db.m5.large,20.12,0.38,7.6468,0
2026-03-09,AWS,Lambda,us-west-2,auth-token-verifier,RequestCount,542769.32,2e-07,0.1086,0
2026-03-09,Azure,Azure VM,westeurope,vm-web-prod-01,Standard_D4s_v3,22.04,0.192,4.2313,0
2026-03-09,AWS,Lambda,ap-southeast-1,event-processor,RequestCount,147914.61,2e-07,0.0296,0
2026-03-09,GCP,Compute Engine,europe-west1,gcp-k8s-worker-2,n2-standard-4,21.29,0.194,4.1307,0
2026-03-09,Azure,Azure VM,westeurope,vm-web-prod-01,Standard_D4s_v3,21.32,0.192,4.0938,0
2026-03-09,GCP,Compute Engine,us-central1,gcp-k8s-worker-1,n2-standard-4,22.31,0.194,4.329,0
2026-03-09,GCP,Cloud SQL,us-central1,gcp-main-postgres-db,db-custom-2-7680,22.84,0.35,7.994,0
2026-03-09,Azure,Azure VM,southeastasia,vm-api-prod-02,Standard_D4s_v3,22.39,0.192,4.299,0
2026-03-09,AWS,Lambda,us-west-2,auth-token-verifier,RequestCount,526890.37,2e-07,0.1054,0
2026-03-09,GCP,Compute Engine,us-central1,gcp-k8s-worker-1,n2-standard-4,17.47,0.194,3.3888,0
2026-03-09,GCP,Compute Engine,us-central1,gcp-k8s-worker-2,n2-standard-4,22.45,0.194,4.3552,0
2026-03-10,AWS,RDS,eu-west-1,analytics-read-replica,InstanceUsage:db.m5.large,21.91,0.38,8.3265,0
2026-03-10,Azure,Azure VM,eastus,vm-web-prod-01,Standard_D4s_v3,19.77,0.192,3.7958,0
2026-03-10,AWS,RDS,ap-southeast-1,analytics-read-replica,InstanceUsage:db.m5.large,22.52,0.38,8.5594,0
2026-03-10,GCP,Compute Engine,asia-east1,gcp-k8s-worker-1,n2-standard-4,20.61,0.194,3.9974,0
2026-03-10,GCP,Compute Engine,asia-east1,gcp-k8s-worker-2,n2-standard-4,20.99,0.194,4.0715,0
2026-03-10,AWS,S3,eu-west-1,app-logs-archive,StandardStorage-GB,818.62,0.023,18.8283,0
2026-03-10,Azure,Azure VM,southeastasia,vm-api-prod-02,Standard_D4s_v3,21.49,0.192,4.126,0
2026-03-10,GCP,Compute Engine,asia-east1,gcp-k8s-worker-2,n2-standard-4,21.04,0.194,4.0813,0
2026-03-10,AWS,EBS,eu-west-1,vol-0123456789abcdef0,VolumeUsage.gp3,274.94,0.08,21.9955,0
2026-03-10,AWS,EBS,ap-southeast-1,vol-0fe0d1c2b3a498765,VolumeUsage.gp3,248.41,0.08,19.8729,0
2026-03-10,Azure,Azure Storage,eastus,stbackupdata002,BlobStorage-GB,522.05,0.02,10.441,0
2026-03-10,GCP,Cloud SQL,asia-east1,gcp-main-postgres-db,db-custom-2-7680,22.1,0.35,7.7354,0
2026-03-10,GCP,Cloud SQL,asia-east1,gcp-main-postgres-db,db-custom-2-7680,22.13,0.35,7.7469,0
2026-03-10,Azure,Azure VM,southeastasia,vm-web-prod-01,Standard_D4s_v3,22.06,0.192,4.2361,0
2026-03-10,Azure,Azure VM,eastus,vm-web-prod-01,Standard_D4s_v3,22.27,0.192,4.276,0
2026-03-10,GCP,Compute Engine,us-central1,gcp-k8s-worker-2,n2-standard-4,20.2,0.194,3.9189,0
2026-03-11,Azure,Azure Storage,westeurope,stappprodlogs001,BlobStorage-GB,400.46,0.02,8.0093,0
2026-03-11,Azure,Azure Storage,westeurope,stbackupdata002,BlobStorage-GB,409.71,0.02,8.1942,0
2026-03-11,GCP,Compute Engine,asia-east1,gcp-k8s-worker-1,n2-standard-4,22.65,0.194,4.3938,0
2026-03-11,GCP,Compute Engine,asia-east1,gcp-k8s-worker-1,n2-standard-4,20.28,0.194,3.9336,0
2026-03-11,Azure,Azure VM,westeurope,vm-web-prod-01,Standard_D4s_v3,18.27,0.192,3.5076,0
2026-03-11,Azure,Azure Storage,eastus,stbackupdata002,BlobStorage-GB,694.63,0.02,13.8927,0
2026-03-11,Azure,Azure Storage,eastus,stappprodlogs001,BlobStorage-GB,639.68,0.02,12.7935,0
2026-03-11,AWS,EBS,ap-southeast-1,vol-0fe0d1c2b3a498765,VolumeUsage.gp3,257.44,0.08,20.5956,0
2026-03-11,GCP,Cloud SQL,us-central1,gcp-main-postgres-db,db-custom-2-7680,23.88,0.35,8.3577,0
2026-03-11,AWS,RDS,ap-southeast-1,prod-db-cluster-primary,InstanceUsage:db.m5.large,23.09,0.38,8.773,0
2026-03-11,GCP,Compute Engine,europe-west1,gcp-k8s-worker-2,n2-standard-4,18.19,0.194,3.5292,0
2026-03-11,GCP,Cloud SQL,europe-west1,gcp-main-postgres-db,db-custom-2-7680,22.75,0.35,7.9636,0
2026-03-11,Azure,Azure VM,southeastasia,vm-web-prod-01,Standard_D4s_v3,21.0,0.192,4.032,0
2026-03-11,Azure,Azure Storage,eastus,stappprodlogs001,BlobStorage-GB,813.17,0.02,16.2634,0
2026-03-11,GCP,Cloud SQL,us-central1,gcp-main-postgres-db,db-custom-2-7680,24.47,0.35,8.5646,0
2026-03-12,AWS,EBS,us-west-2,vol-0123456789abcdef0,VolumeUsage.gp3,465.55,0.08,37.244,0
2026-03-12,AWS,EC2,us-east-1,i-0b7e6d5c4b3a2,BoxUsage:t3.xlarge,22.52,0.1664,3.7472,0
2026-03-12,Azure,Azure Storage,southeastasia,stbackupdata002,BlobStorage-GB,573.45,0.02,11.469,0
2026-03-12,GCP,Cloud SQL,asia-east1,gcp-main-postgres-db,db-custom-2-7680,22.75,0.35,7.9629,0
2026-03-12,AWS,Lambda,eu-west-1,event-processor,RequestCount,344193.07,2e-07,0.0688,0
2026-03-12,GCP,Cloud SQL,europe-west1,gcp-main-postgres-db,db-custom-2-7680,21.89,0.35,7.66,0
2026-03-12,Azure,Azure Storage,westeurope,stappprodlogs001,BlobStorage-GB,1503.93,0.02,30.0785,0
2026-03-12,GCP,Compute Engine,us-central1,gcp-k8s-worker-2,n2-standard-4,22.78,0.194,4.4184,0
2026-03-12,GCP,Compute Engine,asia-east1,gcp-k8s-worker-1,n2-standard-4,21.44,0.194,4.1589,0
2026-03-12,Azure,Azure Storage,southeastasia,stappprodlogs001,BlobStorage-GB,1168.46,0.02,23.3691,0
2026-03-12,GCP,Compute Engine,europe-west1,gcp-k8s-worker-1,n2-standard-4,17.94,0.194,3.4811,0
2026-03-12,Azure,Azure VM,eastus,vm-api-prod-02,Standard_D4s_v3,22.89,0.192,4.3947,0
2026-03-12,Azure,Azure Storage,southeastasia,stappprodlogs001,BlobStorage-GB,657.08,0.02,13.1416,0
2026-03-12,AWS,EC2,us-west-2,i-0b7e6d5c4b3a2,BoxUsage:t3.xlarge,20.98,0.1664,3.4911,0
2026-03-12,Azure,Azure VM,eastus,vm-api-prod-02,Standard_D4s_v3,21.21,0.192,4.0716,0
2026-03-13,Azure,Azure Storage,westeurope,stbackupdata002,BlobStorage-GB,718.86,0.02,14.3771,0
2026-03-13,Azure,Azure VM,southeastasia,vm-api-prod-02,Standard_D4s_v3,18.45,0.192,3.5427,0
2026-03-13,GCP,Cloud SQL,europe-west1,gcp-main-postgres-db,db-custom-2-7680,22.72,0.35,7.9523,0
2026-03-13,AWS,EBS,us-west-2,vol-0fe0d1c2b3a498765,VolumeUsage.gp3,197.99,0.08,15.8396,0
2026-03-13,AWS,RDS,us-east-1,prod-db-cluster-primary,InstanceUsage:db.m5.large,20.45,0.38,7.7717,0
2026-03-13,AWS,S3,us-west-2,app-logs-archive,StandardStorage-GB,443.52,0.023,10.201,0
2026-03-13,GCP,Compute Engine,us-central1,gcp-k8s-worker-1,n2-standard-4,21.73,0.194,4.2148,0
2026-03-13,GCP,Compute Engine,europe-west1,gcp-k8s-worker-2,n2-standard-4,24.07,0.194,4.6687,0
2026-03-13,GCP,Cloud SQL,asia-east1,gcp-main-postgres-db,db-custom-2-7680,19.58,0.35,6.8541,0
2026-03-13,Azure,Azure Storage,southeastasia,stbackupdata002,BlobStorage-GB,584.34,0.02,11.6869,0
2026-03-13,AWS,RDS,eu-west-1,analytics-read-replica,InstanceUsage:db.m5.large,23.46,0.38,8.914,0
2026-03-13,AWS,EBS,us-west-2,vol-0fe0d1c2b3a498765,VolumeUsage.gp3,311.98,0.08,24.9583,0
2026-03-13,Azure,Azure Storage,eastus,stappprodlogs001,BlobStorage-GB,399.63,0.02,7.9926,0
2026-03-13,Azure,Azure VM,westeurope,vm-api-prod-02,Standard_D4s_v3,20.13,0.192,3.8655,0
2026-03-14,Azure,Azure VM,westeurope,vm-api-prod-02,Standard_D4s_v3,23.28,0.192,4.4693,0
2026-03-14,AWS,EBS,us-west-2,vol-0fe0d1c2b3a498765,VolumeUsage.gp3,316.19,0.08,25.2954,0
2026-03-14,AWS,S3,ap-southeast-1,user-media-storage-bucket,StandardStorage-GB,497.32,0.023,11.4384,0
2026-03-14,GCP,Compute Engine,us-central1,gcp-k8s-worker-1,n2-standard-4,19.68,0.194,3.8175,0
2026-03-14,AWS,Lambda,ap-southeast-1,auth-token-verifier,RequestCount,223241.28,2e-07,0.0446,0
2026-03-14,AWS,S3,us-east-1,user-media-storage-bucket,StandardStorage-GB,542.77,0.023,12.4837,0
2026-03-14,Azure,Azure Storage,westeurope,stbackupdata002,BlobStorage-GB,1096.46,0.02,21.9292,0
2026-03-14,GCP,Cloud SQL,europe-west1,gcp-main-postgres-db,db-custom-2-7680,21.97,0.35,7.6878,0
2026-03-14,GCP,Cloud SQL,europe-west1,gcp-main-postgres-db,db-custom-2-7680,22.3,0.35,7.8052,0
2026-03-14,Azure,Azure VM,eastus,vm-web-prod-01,Standard_D4s_v3,21.6,0.192,4.1479,0
2026-03-14,GCP,Compute Engine,asia-east1,gcp-k8s-worker-1,n2-standard-4,24.75,0.194,4.8018,0
2026-03-14,AWS,EC2,ap-southeast-1,i-0b7e6d5c4b3a2,BoxUsage:t3.xlarge,19.74,0.1664,3.2849,0
2026-03-14,GCP,Compute Engine,asia-east1,gcp-k8s-worker-2,n2-standard-4,24.11,0.194,4.6765,0
2026-03-14,GCP,Cloud SQL,europe-west1,gcp-main-postgres-db,db-custom-2-7680,22.67,0.35,7.9358,0
2026-03-14,AWS,RDS,us-west-2,prod-db-cluster-primary,InstanceUsage:db.m5.large,22.65,0.38,8.606,0
2026-03-14,GCP,Compute Engine,asia-east1,gcp-k8s-worker-2,n2-standard-4,24.35,0.194,4.724,0
2026-03-15,AWS,S3,us-east-1,app-logs-archive,StandardStorage-GB,1183.66,0.023,27.2241,0
2026-03-15,AWS,Lambda,us-east-1,event-processor,RequestCount,198491.13,2e-07,0.0397,0
2026-03-15,Azure,Azure VM,eastus,vm-api-prod-02,Standard_D4s_v3,19.43,0.192,3.7301,0
2026-03-15,Azure,Azure VM,eastus,vm-web-prod-01,Standard_D4s_v3,23.65,0.192,4.5407,0
2026-03-15,AWS,EBS,eu-west-1,vol-0123456789abcdef0,VolumeUsage.gp3,132.86,0.08,10.6292,0
2026-03-15,AWS,S3,us-east-1,prod-analytics-data-dump,StandardStorage-GB,1015.36,0.023,23.3532,0
2026-03-15,Azure,Azure VM,southeastasia,vm-api-prod-02,Standard_D4s_v3,17.85,0.192,3.4274,0
2026-03-15,AWS,EC2,us-west-2,i-0a8f9c1d2e3f4,BoxUsage:t3.xlarge,19.28,0.1664,3.2083,0
2026-03-15,Azure,Azure Storage,eastus,stappprodlogs001,BlobStorage-GB,1089.54,0.02,21.7907,0
2026-03-15,GCP,Cloud SQL,europe-west1,gcp-main-postgres-db,db-custom-2-7680,23.28,0.35,8.1465,0
2026-03-15,GCP,Cloud SQL,asia-east1,gcp-main-postgres-db,db-custom-2-7680,22.08,0.35,7.7291,0
2026-03-15,AWS,EBS,us-west-2,vol-0123456789abcdef0,VolumeUsage.gp3,109.82,0.08,8.7855,0
2026-03-15,GCP,Compute Engine,us-central1,gcp-k8s-worker-2,n2-standard-4,20.97,0.194,4.0686,0
2026-03-15,Azure,Azure VM,southeastasia,vm-web-prod-01,Standard_D4s_v3,17.89,0.192,3.4356,0
2026-03-15,GCP,Cloud SQL,asia-east1,gcp-main-postgres-db,db-custom-2-7680,21.29,0.35,7.4528,0
2026-03-16,Azure,Azure Storage,southeastasia,stbackupdata002,BlobStorage-GB,847.8,0.02,16.956,0
2026-03-16,AWS,Lambda,us-east-1,auth-token-verifier,RequestCount,290593.87,2e-07,0.0581,0
2026-03-16,GCP,Cloud SQL,us-central1,gcp-main-postgres-db,db-custom-2-7680,23.93,0.35,8.3768,0
2026-03-16,Azure,Azure VM,southeastasia,vm-web-prod-01,Standard_D4s_v3,22.18,0.192,4.2583,0
2026-03-16,AWS,EBS,us-west-2,vol-0fe0d1c2b3a498765,VolumeUsage.gp3,490.36,0.08,39.2289,0
2026-03-16,GCP,Cloud SQL,us-central1,gcp-main-postgres-db,db-custom-2-7680,22.11,0.35,7.739,0
2026-03-16,AWS,EBS,ap-southeast-1,vol-0123456789abcdef0,VolumeUsage.gp3,485.64,0.08,38.8511,0
2026-03-16,AWS,S3,us-east-1,user-media-storage-bucket,StandardStorage-GB,1191.89,0.023,27.4135,0
2026-03-16,GCP,Compute Engine,asia-east1,gcp-k8s-worker-1,n2-standard-4,21.51,0.194,4.1732,0
2026-03-16,AWS,EC2,eu-west-1,i-0b7e6d5c4b3a2,BoxUsage:t3.xlarge,20.26,0.1664,3.3704,0
2026-03-16,GCP,Cloud SQL,us-central1,gcp-main-postgres-db,db-custom-2-7680,24.28,0.35,8.4997,0
2026-03-16,AWS,EC2,us-east-1,i-0a8f9c1d2e3f4,BoxUsage:t3.xlarge,21.14,0.1664,3.5179,0
2026-03-16,AWS,EC2,us-east-1,i-0d1e2f3a4b5c6,BoxUsage:t3.xlarge,19.66,0.1664,3.272,0
2026-03-16,Azure,Azure VM,eastus,vm-web-prod-01,Standard_D4s_v3,22.17,0.192,4.2571,0
2026-03-16,Azure,Azure VM,eastus,vm-api-prod-02,Standard_D4s_v3,18.28,0.192,3.5095,0
2026-03-17,AWS,Lambda,us-west-2,image-resizer-worker,RequestCount,463443.28,2e-07,0.0927,0
2026-03-17,GCP,Cloud SQL,asia-east1,gcp-main-postgres-db,db-custom-2-7680,20.19,0.35,7.0676,0
2026-03-17,AWS,EBS,us-east-1,vol-0123456789abcdef0,VolumeUsage.gp3,188.49,0.08,15.0791,0
2026-03-17,Azure,Azure Storage,westeurope,stappprodlogs001,BlobStorage-GB,524.49,0.02,10.4897,0
2026-03-17,AWS,S3,eu-west-1,user-media-storage-bucket,StandardStorage-GB,1019.02,0.023,23.4375,0
2026-03-17,AWS,RDS,ap-southeast-1,analytics-read-replica,InstanceUsage:db.m5.large,21.33,0.38,8.1051,0
2026-03-17,GCP,Cloud SQL,europe-west1,gcp-main-postgres-db,db-custom-2-7680,23.12,0.35,8.0913,0
2026-03-17,GCP,Compute Engine,us-central1,gcp-k8s-worker-2,n2-standard-4,17.39,0.194,3.3731,0
2026-03-17,GCP,Compute Engine,europe-west1,gcp-k8s-worker-2,n2-standard-4,20.28,0.194,3.9348,0
2026-03-17,AWS,Lambda,us-west-2,auth-token-verifier,RequestCount,184416.48,2e-07,0.0369,0
2026-03-17,GCP,Compute Engine,europe-west1,gcp-k8s-worker-1,n2-standard-4,21.34,0.194,4.139,0
2026-03-17,AWS,Lambda,us-west-2,event-processor,RequestCount,426772.15,2e-07,0.0854,0
2026-03-17,AWS,S3,ap-southeast-1,prod-analytics-data-dump,StandardStorage-GB,670.81,0.023,15.4287,0
2026-03-17,AWS,EBS,eu-west-1,vol-0fe0d1c2b3a498765,VolumeUsage.gp3,485.75,0.08,38.86,0
2026-03-18,Azure,Azure Storage,westeurope,stbackupdata002,BlobStorage-GB,849.58,0.02,16.9915,0
2026-03-18,AWS,EBS,us-east-1,vol-0fe0d1c2b3a498765,VolumeUsage.gp3,323.57,0.08,25.8858,0
2026-03-18,AWS,RDS,us-east-1,prod-db-cluster-primary,InstanceUsage:db.m5.large,22.45,0.38,8.5326,0
2026-03-18,AWS,EC2,us-east-1,i-0d1e2f3a4b5c6,BoxUsage:t3.xlarge,21.89,0.1664,3.6423,0
2026-03-18,Azure,Azure VM,westeurope,vm-api-prod-02,Standard_D4s_v3,20.73,0.192,3.9794,0
2026-03-18,Azure,Azure VM,eastus,vm-web-prod-01,Standard_D4s_v3,23.65,0.192,4.5405,0
2026-03-18,Azure,Azure VM,southeastasia,vm-web-prod-01,Standard_D4s_v3,23.44,0.192,4.5002,0
2026-03-18,GCP,Compute Engine,asia-east1,gcp-k8s-worker-2,n2-standard-4,19.53,0.194,3.7882,0
2026-03-18,AWS,RDS,ap-southeast-1,prod-db-cluster-primary,InstanceUsage:db.m5.large,19.62,0.38,7.4568,0
2026-03-18,GCP,Cloud SQL,europe-west1,gcp-main-postgres-db,db-custom-2-7680,23.03,0.35,8.0603,0
2026-03-18,AWS,S3,us-east-1,prod-analytics-data-dump,StandardStorage-GB,782.88,0.023,18.0063,0
2026-03-18,GCP,Cloud SQL,europe-west1,gcp-main-postgres-db,db-custom-2-7680,20.59,0.35,7.2076,0
2026-03-18,AWS,RDS,us-east-1,prod-db-cluster-primary,InstanceUsage:db.m5.large,22.76,0.38,8.6475,0
2026-03-18,AWS,Lambda,ap-southeast-1,auth-token-verifier,RequestCount,271514.93,2e-07,0.0543,0
2026-03-18,GCP,Compute Engine,europe-west1,gcp-k8s-worker-1,n2-standard-4,20.15,0.194,3.9086,0
2026-03-18,Azure,Azure VM,eastus,vm-web-prod-01,Standard_D4s_v3,21.01,0.192,4.0348,0
2026-03-19,AWS,Lambda,us-west-2,auth-token-verifier,RequestCount,238812.31,2e-07,0.0478,0
2026-03-19,AWS,EBS,eu-west-1,vol-0123456789abcdef0,VolumeUsage.gp3,441.1,0.08,35.2883,0
2026-03-19,GCP,Cloud SQL,europe-west1,gcp-main-postgres-db,db-custom-2-7680,21.39,0.35,7.4861,0
2026-03-19,GCP,Compute Engine,us-central1,gcp-k8s-worker-2,n2-standard-4,22.66,0.194,4.397,0
2026-03-19,GCP,Compute Engine,asia-east1,gcp-k8s-worker-2,n2-standard-4,19.37,0.194,3.7578,0
2026-03-19,Azure,Azure VM,eastus,vm-web-prod-01,Standard_D4s_v3,21.16,0.192,4.0623,0
2026-03-19,GCP,Cloud SQL,us-central1,gcp-main-postgres-db,db-custom-2-7680,23.79,0.35,8.3263,0
2026-03-19,GCP,Cloud SQL,us-central1,gcp-main-postgres-db,db-custom-2-7680,20.22,0.35,7.076,0
2026-03-19,GCP,Cloud SQL,us-central1,gcp-main-postgres-db,db-custom-2-7680,23.93,0.35,8.376,0
2026-03-19,GCP,Compute Engine,europe-west1,gcp-k8s-worker-1,n2-standard-4,18.45,0.194,3.5796,0
2026-03-19,GCP,Compute Engine,asia-east1,gcp-k8s-worker-2,n2-standard-4,22.09,0.194,4.2863,0
2026-03-19,Azure,Azure Storage,southeastasia,stbackupdata002,BlobStorage-GB,1119.09,0.02,22.3819,0
2026-03-19,Azure,Azure VM,eastus,vm-api-prod-02,Standard_D4s_v3,22.39,0.192,4.2981,0
2026-03-19,GCP,Cloud SQL,us-central1,gcp-main-postgres-db,db-custom-2-7680,24.71,0.35,8.6472,0
2026-03-19,AWS,S3,ap-southeast-1,user-media-storage-bucket,StandardStorage-GB,1155.56,0.023,26.5778,0
2026-03-19,AWS,Lambda,ap-southeast-1,event-processor,RequestCount,182621.09,2e-07,0.0365,0
2026-03-20,Azure,Azure Storage,eastus,stbackupdata002,BlobStorage-GB,881.52,0.02,17.6303,0
2026-03-20,Azure,Azure Storage,eastus,stbackupdata002,BlobStorage-GB,1146.48,0.02,22.9296,0
2026-03-20,GCP,Compute Engine,europe-west1,gcp-k8s-worker-2,n2-standard-4,20.68,0.194,4.0122,0
2026-03-20,GCP,Compute Engine,us-central1,gcp-k8s-worker-2,n2-standard-4,20.48,0.194,3.9723,0
2026-03-20,AWS,EBS,ap-southeast-1,vol-0123456789abcdef0,VolumeUsage.gp3,230.81,0.08,18.465,0
2026-03-20,AWS,EBS,eu-west-1,vol-0123456789abcdef0,VolumeUsage.gp3,376.05,0.08,30.084,0
2026-03-20,Azure,Azure Storage,southeastasia,stbackupdata002,BlobStorage-GB,801.44,0.02,16.0287,0
2026-03-20,Azure,Azure Storage,eastus,stbackupdata002,BlobStorage-GB,1016.14,0.02,20.3227,0
2026-03-20,Azure,Azure VM,southeastasia,vm-web-prod-01,Standard_D4s_v3,23.63,0.192,4.5361,0
2026-03-20,AWS,S3,us-west-2,user-media-storage-bucket,StandardStorage-GB,790.91,0.023,18.191,0
2026-03-20,AWS,RDS,us-east-1,analytics-read-replica,InstanceUsage:db.m5.large,21.84,0.38,8.2998,0
2026-03-20,GCP,Cloud SQL,europe-west1,gcp-main-postgres-db,db-custom-2-7680,21.19,0.35,7.4161,0
2026-03-20,Azure,Azure Storage,southeastasia,stappprodlogs001,BlobStorage-GB,1022.07,0.02,20.4413,0
2026-03-20,Azure,Azure Storage,southeastasia,stbackupdata002,BlobStorage-GB,1080.15,0.02,21.6029,0
2026-03-21,GCP,Cloud SQL,europe-west1,gcp-main-postgres-db,db-custom-2-7680,22.96,0.35,8.0348,0
2026-03-21,GCP,Compute Engine,europe-west1,gcp-k8s-worker-2,n2-standard-4,22.72,0.194,4.4071,0
2026-03-21,AWS,RDS,eu-west-1,analytics-read-replica,InstanceUsage:db.m5.large,21.46,0.38,8.1538,0
2026-03-21,GCP,Compute Engine,europe-west1,gcp-k8s-worker-2,n2-standard-4,23.13,0.194,4.4881,0
2026-03-21,AWS,RDS,us-west-2,prod-db-cluster-primary,InstanceUsage:db.m5.large,19.68,0.38,7.4802,0
2026-03-21,GCP,Cloud SQL,us-central1,gcp-main-postgres-db,db-custom-2-7680,21.31,0.35,7.4578,0
2026-03-21,GCP,Compute Engine,europe-west1,gcp-k8s-worker-1,n2-standard-4,24.89,0.194,4.8277,0
2026-03-21,Azure,Azure VM,eastus,vm-web-prod-01,Standard_D4s_v3,22.07,0.192,4.2379,0
2026-03-21,Azure,Azure Storage,westeurope,stappprodlogs001,BlobStorage-GB,1527.32,0.02,30.5465,0
2026-03-21,GCP,Compute Engine,asia-east1,gcp-k8s-worker-1,n2-standard-4,22.44,0.194,4.3526,0
2026-03-21,AWS,EBS,us-west-2,vol-0fe0d1c2b3a498765,VolumeUsage.gp3,314.88,0.08,25.1901,0
2026-03-21,Azure,Azure VM,eastus,vm-api-prod-02,Standard_D4s_v3,17.94,0.192,3.4453,0
2026-03-21,Azure,Azure VM,westeurope,vm-web-prod-01,Standard_D4s_v3,20.79,0.192,3.9918,0
2026-03-21,Azure,Azure VM,southeastasia,vm-api-prod-02,Standard_D4s_v3,19.74,0.192,3.7904,0
2026-03-22,GCP,Cloud SQL,us-central1,gcp-main-postgres-db,db-custom-2-7680,22.3,0.35,7.8042,0
2026-03-22,GCP,Compute Engine,us-central1,gcp-k8s-worker-2,n2-standard-4,23.36,0.194,4.5322,0
2026-03-22,Azure,Azure Storage,eastus,stappprodlogs001,BlobStorage-GB,433.92,0.02,8.6784,0
2026-03-22,Azure,Azure VM,eastus,vm-api-prod-02,Standard_D4s_v3,20.17,0.192,3.8724,0
2026-03-22,GCP,Compute Engine,us-central1,gcp-k8s-worker-2,n2-standard-4,18.88,0.194,3.6633,0
2026-03-22,Azure,Azure VM,westeurope,vm-web-prod-01,Standard_D4s_v3,17.64,0.192,3.3876,0
2026-03-22,Azure,Azure VM,eastus,vm-web-prod-01,Standard_D4s_v3,22.16,0.192,4.2551,0
2026-03-22,AWS,EBS,ap-southeast-1,vol-0fe0d1c2b3a498765,VolumeUsage.gp3,224.8,0.08,17.9841,0
2026-03-22,GCP,Cloud SQL,europe-west1,gcp-main-postgres-db,db-custom-2-7680,22.56,0.35,7.8947,0
